src_ip,dst_ip,src_port,dst_port,protocol,bytes,attack_type
142.250.74.142,192.168.1.221,443,53950,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.142,192.168.1.221,443,53950,TCP,54,DDOS_OR_BRUTE_FORCE
80.239.138.49,192.168.1.221,443,53953,TCP,1506,MALFORMED_PACKET
80.239.138.49,192.168.1.221,443,53953,TCP,1367,DDOS_OR_BRUTE_FORCE
192.168.1.221,80.239.138.49,53953,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,80.239.138.49,53953,443,TCP,134,DDOS_OR_BRUTE_FORCE
192.168.1.221,80.239.138.49,53953,443,TCP,146,DDOS_OR_BRUTE_FORCE
192.168.1.221,80.239.138.49,53953,443,TCP,560,DDOS_OR_BRUTE_FORCE
142.250.74.142,192.168.1.221,443,53950,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.142,192.168.1.221,443,53950,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.142,192.168.1.221,443,53950,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.142,192.168.1.221,443,53950,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.142,192.168.1.221,443,53950,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.142,192.168.1.221,443,53950,TCP,853,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.142,53950,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.142,53950,443,TCP,128,DDOS_OR_BRUTE_FORCE
149.154.167.41,192.168.1.221,443,64599,TCP,159,NORMAL
146.75.117.229,192.168.1.221,443,53951,TCP,54,DDOS_OR_BRUTE_FORCE
146.75.117.229,192.168.1.221,443,53951,TCP,54,DDOS_OR_BRUTE_FORCE
146.75.117.229,192.168.1.221,443,53951,TCP,1506,MALFORMED_PACKET
172.67.163.204,192.168.1.221,443,53952,TCP,66,NORMAL
192.168.1.221,172.67.163.204,53952,443,TCP,54,DDOS_OR_BRUTE_FORCE
146.75.117.229,192.168.1.221,443,53951,TCP,1506,MALFORMED_PACKET
146.75.117.229,192.168.1.221,443,53951,TCP,1506,MALFORMED_PACKET
146.75.117.229,192.168.1.221,443,53951,TCP,760,DDOS_OR_BRUTE_FORCE
192.168.1.221,172.67.163.204,53952,443,TCP,1454,DDOS_OR_BRUTE_FORCE
192.168.1.221,172.67.163.204,53952,443,TCP,407,DDOS_OR_BRUTE_FORCE
192.168.1.221,146.75.117.229,53951,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,146.75.117.229,53951,443,TCP,118,DDOS_OR_BRUTE_FORCE
192.168.1.221,146.75.117.229,53951,443,TCP,146,DDOS_OR_BRUTE_FORCE
192.168.1.221,146.75.117.229,53951,443,TCP,536,DDOS_OR_BRUTE_FORCE
192.168.1.221,146.75.117.229,53951,443,TCP,162,DDOS_OR_BRUTE_FORCE
80.239.138.49,192.168.1.221,443,53953,TCP,54,DDOS_OR_BRUTE_FORCE
80.239.138.49,192.168.1.221,443,53953,TCP,341,DDOS_OR_BRUTE_FORCE
80.239.138.49,192.168.1.221,443,53953,TCP,341,DDOS_OR_BRUTE_FORCE
80.239.138.49,192.168.1.221,443,53953,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,80.239.138.49,53953,443,TCP,54,DDOS_OR_BRUTE_FORCE
80.239.138.49,192.168.1.221,443,53953,TCP,115,DDOS_OR_BRUTE_FORCE
80.239.138.49,192.168.1.221,443,53953,TCP,85,DDOS_OR_BRUTE_FORCE
192.168.1.221,80.239.138.49,53953,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,80.239.138.49,53953,443,TCP,85,DDOS_OR_BRUTE_FORCE
192.168.1.221,149.154.167.41,64599,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.142,192.168.1.221,443,53950,TCP,1016,DDOS_OR_BRUTE_FORCE
142.250.74.142,192.168.1.221,443,51600,UDP,1288,DDOS_OR_BRUTE_FORCE
142.250.74.142,192.168.1.221,443,51600,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.142,192.168.1.221,443,51600,UDP,309,DDOS_OR_BRUTE_FORCE
142.250.74.142,192.168.1.221,443,51600,UDP,475,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.142,51600,443,UDP,75,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.142,51600,443,UDP,79,DDOS_OR_BRUTE_FORCE
142.250.74.142,192.168.1.221,443,51600,UDP,76,DDOS_OR_BRUTE_FORCE
142.250.74.142,192.168.1.221,443,51600,UDP,230,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.142,51600,443,UDP,75,DDOS_OR_BRUTE_FORCE
80.239.138.49,192.168.1.221,443,53953,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.142,53950,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.142,64290,443,UDP,1292,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.142,64290,443,UDP,1292,DDOS_OR_BRUTE_FORCE
146.75.117.229,192.168.1.221,443,53951,TCP,54,DDOS_OR_BRUTE_FORCE
146.75.117.229,192.168.1.221,443,53951,TCP,54,DDOS_OR_BRUTE_FORCE
146.75.117.229,192.168.1.221,443,53951,TCP,54,DDOS_OR_BRUTE_FORCE
146.75.117.229,192.168.1.221,443,53951,TCP,54,DDOS_OR_BRUTE_FORCE
146.75.117.229,192.168.1.221,443,53951,TCP,119,DDOS_OR_BRUTE_FORCE
192.168.1.221,146.75.117.229,53951,443,TCP,85,DDOS_OR_BRUTE_FORCE
146.75.117.229,192.168.1.221,443,53951,TCP,1506,MALFORMED_PACKET
146.75.117.229,192.168.1.221,443,53951,TCP,1506,MALFORMED_PACKET
146.75.117.229,192.168.1.221,443,53951,TCP,1506,MALFORMED_PACKET
192.168.1.221,146.75.117.229,53951,443,TCP,54,DDOS_OR_BRUTE_FORCE
146.75.117.229,192.168.1.221,443,53951,TCP,1506,MALFORMED_PACKET
146.75.117.229,192.168.1.221,443,53951,TCP,1506,MALFORMED_PACKET
192.168.1.221,146.75.117.229,53951,443,TCP,54,DDOS_OR_BRUTE_FORCE
146.75.117.229,192.168.1.221,443,53951,TCP,1506,MALFORMED_PACKET
192.168.1.221,146.75.117.229,53951,443,TCP,54,DDOS_OR_BRUTE_FORCE
146.75.117.229,192.168.1.221,443,53951,TCP,1506,MALFORMED_PACKET
146.75.117.229,192.168.1.221,443,53951,TCP,1506,MALFORMED_PACKET
192.168.1.221,146.75.117.229,53951,443,TCP,54,DDOS_OR_BRUTE_FORCE
80.239.138.49,192.168.1.221,443,53953,TCP,54,DDOS_OR_BRUTE_FORCE
146.75.117.229,192.168.1.221,443,53951,TCP,1506,MALFORMED_PACKET
146.75.117.229,192.168.1.221,443,53951,TCP,1506,MALFORMED_PACKET
192.168.1.221,146.75.117.229,53951,443,TCP,54,DDOS_OR_BRUTE_FORCE
146.75.117.229,192.168.1.221,443,53951,TCP,1506,MALFORMED_PACKET
146.75.117.229,192.168.1.221,443,53951,TCP,1506,MALFORMED_PACKET
192.168.1.221,146.75.117.229,53951,443,TCP,54,DDOS_OR_BRUTE_FORCE
146.75.117.229,192.168.1.221,443,53951,TCP,1506,MALFORMED_PACKET
146.75.117.229,192.168.1.221,443,53951,TCP,1506,MALFORMED_PACKET
192.168.1.221,146.75.117.229,53951,443,TCP,54,DDOS_OR_BRUTE_FORCE
146.75.117.229,192.168.1.221,443,53951,TCP,1506,MALFORMED_PACKET
146.75.117.229,192.168.1.221,443,53951,TCP,1506,MALFORMED_PACKET
192.168.1.221,146.75.117.229,53951,443,TCP,54,DDOS_OR_BRUTE_FORCE
146.75.117.229,192.168.1.221,443,53951,TCP,1506,MALFORMED_PACKET
146.75.117.229,192.168.1.221,443,53951,TCP,1506,MALFORMED_PACKET
192.168.1.221,146.75.117.229,53951,443,TCP,54,DDOS_OR_BRUTE_FORCE
146.75.117.229,192.168.1.221,443,53951,TCP,1506,MALFORMED_PACKET
146.75.117.229,192.168.1.221,443,53951,TCP,1506,MALFORMED_PACKET
192.168.1.221,146.75.117.229,53951,443,TCP,54,DDOS_OR_BRUTE_FORCE
146.75.117.229,192.168.1.221,443,53951,TCP,1506,MALFORMED_PACKET
146.75.117.229,192.168.1.221,443,53951,TCP,1506,MALFORMED_PACKET
192.168.1.221,146.75.117.229,53951,443,TCP,54,DDOS_OR_BRUTE_FORCE
146.75.117.229,192.168.1.221,443,53951,TCP,1506,MALFORMED_PACKET
146.75.117.229,192.168.1.221,443,53951,TCP,1506,MALFORMED_PACKET
192.168.1.221,146.75.117.229,53951,443,TCP,54,DDOS_OR_BRUTE_FORCE
146.75.117.229,192.168.1.221,443,53951,TCP,1506,MALFORMED_PACKET
146.75.117.229,192.168.1.221,443,53951,TCP,1506,MALFORMED_PACKET
192.168.1.221,146.75.117.229,53951,443,TCP,54,DDOS_OR_BRUTE_FORCE
146.75.117.229,192.168.1.221,443,53951,TCP,1506,MALFORMED_PACKET
146.75.117.229,192.168.1.221,443,53951,TCP,1506,MALFORMED_PACKET
192.168.1.221,146.75.117.229,53951,443,TCP,54,DDOS_OR_BRUTE_FORCE
146.75.117.229,192.168.1.221,443,53951,TCP,1506,MALFORMED_PACKET
192.168.1.221,146.75.117.229,53951,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.142,192.168.1.221,443,51600,UDP,66,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.42,53936,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,216.58.211.14,53937,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.142,192.168.1.221,443,64290,UDP,82,DDOS_OR_BRUTE_FORCE
192.168.1.221,216.58.211.10,53945,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.46,53944,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.142,53950,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,172.67.163.204,53952,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.170,53935,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.78,53938,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.129,53940,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.42,53939,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.78,53943,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.3,53946,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,172.67.163.204,53954,443,TCP,66,DDOS_OR_BRUTE_FORCE
192.168.1.221,172.64.154.211,53941,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,104.21.51.164,53934,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,104.18.32.47,53942,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.142,192.168.1.221,443,64290,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.142,192.168.1.221,443,64290,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.142,192.168.1.221,443,64290,UDP,1292,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.142,64290,443,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.142,192.168.1.221,443,64290,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.142,192.168.1.221,443,64290,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.142,192.168.1.221,443,64290,UDP,1292,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.142,64290,443,UDP,81,DDOS_OR_BRUTE_FORCE
172.67.163.204,192.168.1.221,443,53952,TCP,54,NORMAL
172.67.163.204,192.168.1.221,443,53952,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.142,64290,443,UDP,82,DDOS_OR_BRUTE_FORCE
172.67.163.204,192.168.1.221,443,53952,TCP,1506,MALFORMED_PACKET
192.168.1.221,172.67.163.204,53952,443,TCP,54,DDOS_OR_BRUTE_FORCE
146.75.117.229,192.168.1.221,443,53951,TCP,1506,MALFORMED_PACKET
146.75.117.229,192.168.1.221,443,53951,TCP,1506,MALFORMED_PACKET
192.168.1.221,146.75.117.229,53951,443,TCP,54,DDOS_OR_BRUTE_FORCE
172.67.163.204,192.168.1.221,443,53952,TCP,1506,MALFORMED_PACKET
172.67.163.204,192.168.1.221,443,53952,TCP,595,DDOS_OR_BRUTE_FORCE
192.168.1.221,172.67.163.204,53952,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,172.67.163.204,53952,443,TCP,54,DDOS_OR_BRUTE_FORCE
146.75.117.229,192.168.1.221,443,53951,TCP,1506,MALFORMED_PACKET
146.75.117.229,192.168.1.221,443,53951,TCP,1506,MALFORMED_PACKET
192.168.1.221,146.75.117.229,53951,443,TCP,54,DDOS_OR_BRUTE_FORCE
146.75.117.229,192.168.1.221,443,53951,TCP,1506,MALFORMED_PACKET
146.75.117.229,192.168.1.221,443,53951,TCP,1506,MALFORMED_PACKET
146.75.117.229,192.168.1.221,443,53951,TCP,866,DDOS_OR_BRUTE_FORCE
192.168.1.221,146.75.117.229,53951,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,146.75.117.229,53951,443,TCP,54,DDOS_OR_BRUTE_FORCE
172.64.154.211,192.168.1.221,443,53941,TCP,54,PORT_SCAN
104.18.32.47,192.168.1.221,443,53942,TCP,54,PORT_SCAN
192.168.1.221,172.64.154.211,53941,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,104.18.32.47,53942,443,TCP,54,DDOS_OR_BRUTE_FORCE
80.239.138.49,192.168.1.221,443,53953,TCP,492,PORT_SCAN
80.239.138.49,192.168.1.221,443,53953,TCP,776,DDOS_OR_BRUTE_FORCE
80.239.138.49,192.168.1.221,443,53953,TCP,1506,MALFORMED_PACKET
80.239.138.49,192.168.1.221,443,53953,TCP,1506,MALFORMED_PACKET
192.168.1.221,80.239.138.49,53953,443,TCP,54,DDOS_OR_BRUTE_FORCE
80.239.138.49,192.168.1.221,443,53953,TCP,1506,MALFORMED_PACKET
80.239.138.49,192.168.1.221,443,53953,TCP,1506,MALFORMED_PACKET
192.168.1.221,80.239.138.49,53953,443,TCP,54,DDOS_OR_BRUTE_FORCE
80.239.138.49,192.168.1.221,443,53953,TCP,1506,MALFORMED_PACKET
80.239.138.49,192.168.1.221,443,53953,TCP,315,DDOS_OR_BRUTE_FORCE
192.168.1.221,80.239.138.49,53953,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,80.239.138.49,53953,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,66,DDOS_OR_BRUTE_FORCE
192.168.1.221,104.17.25.14,55420,443,UDP,1292,DDOS_OR_BRUTE_FORCE
192.168.1.221,104.17.25.14,55420,443,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.3,192.168.1.221,443,53946,TCP,54,NORMAL
142.250.74.78,192.168.1.221,443,53938,TCP,54,PORT_SCAN
142.250.74.129,192.168.1.221,443,53940,TCP,54,PORT_SCAN
142.250.74.46,192.168.1.221,443,53944,TCP,54,PORT_SCAN
142.250.74.42,192.168.1.221,443,53936,TCP,54,NORMAL
142.250.74.78,192.168.1.221,443,53943,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.42,192.168.1.221,443,53939,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.170,192.168.1.221,443,53935,TCP,54,NORMAL
142.250.74.142,192.168.1.221,443,53950,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.142,192.168.1.221,443,64290,UDP,878,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.3,53946,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.78,53938,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.129,53940,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.46,53944,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.42,53936,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.78,53943,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.42,53939,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.170,53935,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.142,53950,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.142,53956,443,TCP,66,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.142,64290,443,UDP,82,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.142,64290,443,UDP,79,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.142,64290,443,UDP,125,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.142,64290,443,UDP,115,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.142,64290,443,UDP,1288,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.142,64290,443,UDP,1156,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.142,64290,443,UDP,174,DDOS_OR_BRUTE_FORCE
216.58.211.14,192.168.1.221,443,53937,TCP,54,PORT_SCAN
192.168.1.221,216.58.211.14,53937,443,TCP,54,DDOS_OR_BRUTE_FORCE
216.58.211.10,192.168.1.221,443,53945,TCP,54,NORMAL
192.168.1.221,216.58.211.10,53945,443,TCP,54,DDOS_OR_BRUTE_FORCE
80.239.138.49,192.168.1.221,443,53953,TCP,78,DDOS_OR_BRUTE_FORCE
192.168.1.221,80.239.138.49,53953,443,TCP,54,DDOS_OR_BRUTE_FORCE
80.239.138.49,192.168.1.221,443,53953,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,80.239.138.49,53953,443,TCP,54,DDOS_OR_BRUTE_FORCE
146.75.117.229,192.168.1.221,443,53951,TCP,54,PORT_SCAN
146.75.117.229,192.168.1.221,443,53951,TCP,78,DDOS_OR_BRUTE_FORCE
146.75.117.229,192.168.1.221,443,53951,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,146.75.117.229,53951,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,146.75.117.229,53951,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,66,NORMAL
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,463,DDOS_OR_BRUTE_FORCE
142.250.74.142,192.168.1.221,443,53956,TCP,66,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.142,53956,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.142,53956,443,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.142,53956,443,TCP,464,DDOS_OR_BRUTE_FORCE
142.250.74.142,192.168.1.221,443,64290,UDP,83,DDOS_OR_BRUTE_FORCE
142.250.74.142,192.168.1.221,443,64290,UDP,988,DDOS_OR_BRUTE_FORCE
142.250.74.142,192.168.1.221,443,64290,UDP,163,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.142,64290,443,UDP,75,DDOS_OR_BRUTE_FORCE
142.250.74.142,192.168.1.221,443,64290,UDP,65,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.142,64290,443,UDP,75,DDOS_OR_BRUTE_FORCE
142.250.74.142,192.168.1.221,443,64290,UDP,70,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.142,64290,443,UDP,75,DDOS_OR_BRUTE_FORCE
172.67.163.204,192.168.1.221,443,53954,TCP,66,NORMAL
192.168.1.221,172.67.163.204,53954,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,172.67.163.204,53954,443,TCP,1454,DDOS_OR_BRUTE_FORCE
192.168.1.221,172.67.163.204,53954,443,TCP,471,DDOS_OR_BRUTE_FORCE
172.67.163.204,192.168.1.221,443,53952,TCP,54,DDOS_OR_BRUTE_FORCE
104.21.51.164,192.168.1.221,443,53934,TCP,54,PORT_SCAN
192.168.1.221,172.67.163.204,53952,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,104.21.51.164,53934,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,852,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,128,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,146,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,1445,DDOS_OR_BRUTE_FORCE
142.250.74.142,192.168.1.221,443,53956,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.142,192.168.1.221,443,53956,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.142,192.168.1.221,443,53956,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.142,192.168.1.221,443,53956,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.142,192.168.1.221,443,53956,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.142,192.168.1.221,443,53956,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.142,53956,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.142,192.168.1.221,443,53956,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.142,192.168.1.221,443,53956,TCP,852,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.142,53956,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.142,53956,443,TCP,128,DDOS_OR_BRUTE_FORCE
104.17.25.14,192.168.1.221,443,55420,UDP,1242,NORMAL
104.17.25.14,192.168.1.221,443,55420,UDP,1242,DDOS_OR_BRUTE_FORCE
104.17.25.14,192.168.1.221,443,55420,UDP,1242,DDOS_OR_BRUTE_FORCE
104.17.25.14,192.168.1.221,443,55420,UDP,1242,DDOS_OR_BRUTE_FORCE
192.168.1.221,104.17.25.14,55420,443,UDP,1292,DDOS_OR_BRUTE_FORCE
104.17.25.14,192.168.1.221,443,55420,UDP,1065,DDOS_OR_BRUTE_FORCE
192.168.1.221,104.17.25.14,55420,443,UDP,93,DDOS_OR_BRUTE_FORCE
192.168.1.221,104.17.25.14,55420,443,UDP,127,DDOS_OR_BRUTE_FORCE
192.168.1.221,104.17.25.14,55420,443,UDP,123,DDOS_OR_BRUTE_FORCE
192.168.1.221,104.17.25.14,55420,443,UDP,572,DDOS_OR_BRUTE_FORCE
192.168.1.221,224.0.0.251,5353,5353,UDP,82,DDOS_OR_BRUTE_FORCE
192.168.1.163,224.0.0.251,5353,5353,UDP,402,NORMAL
142.250.74.174,192.168.1.221,443,53955,TCP,1014,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,85,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,85,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.142,192.168.1.221,443,64290,UDP,1288,DDOS_OR_BRUTE_FORCE
142.250.74.142,192.168.1.221,443,64290,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.142,192.168.1.221,443,64290,UDP,898,DDOS_OR_BRUTE_FORCE
142.250.74.142,192.168.1.221,443,64290,UDP,76,DDOS_OR_BRUTE_FORCE
142.250.74.142,192.168.1.221,443,64290,UDP,109,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.142,64290,443,UDP,75,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.142,64290,443,UDP,79,DDOS_OR_BRUTE_FORCE
142.250.74.142,192.168.1.221,443,53956,TCP,1016,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.142,64290,443,UDP,76,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.142,53956,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.142,192.168.1.221,443,64290,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.142,192.168.1.221,443,64290,UDP,748,DDOS_OR_BRUTE_FORCE
142.250.74.142,192.168.1.221,443,64290,UDP,142,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.142,64290,443,UDP,75,DDOS_OR_BRUTE_FORCE
142.250.74.142,192.168.1.221,443,64290,UDP,1287,DDOS_OR_BRUTE_FORCE
142.250.74.142,192.168.1.221,443,64290,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.142,192.168.1.221,443,64290,UDP,577,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.142,64290,443,UDP,79,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.142,64290,443,UDP,75,DDOS_OR_BRUTE_FORCE
142.250.74.142,192.168.1.221,443,64290,UDP,1287,DDOS_OR_BRUTE_FORCE
142.250.74.142,192.168.1.221,443,64290,UDP,1198,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.142,64290,443,UDP,75,DDOS_OR_BRUTE_FORCE
142.250.74.142,192.168.1.221,443,64290,UDP,93,DDOS_OR_BRUTE_FORCE
172.67.163.204,192.168.1.221,443,53954,TCP,54,NORMAL
172.67.163.204,192.168.1.221,443,53954,TCP,54,DDOS_OR_BRUTE_FORCE
172.67.163.204,192.168.1.221,443,53954,TCP,1506,MALFORMED_PACKET
172.67.163.204,192.168.1.221,443,53954,TCP,1506,MALFORMED_PACKET
192.168.1.221,172.67.163.204,53954,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,54,DDOS_OR_BRUTE_FORCE
172.67.163.204,192.168.1.221,443,53954,TCP,594,DDOS_OR_BRUTE_FORCE
192.168.1.221,172.67.163.204,53954,443,TCP,118,DDOS_OR_BRUTE_FORCE
192.168.1.221,172.67.163.204,53954,443,TCP,146,DDOS_OR_BRUTE_FORCE
192.168.1.221,172.67.163.204,53954,443,TCP,568,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,530,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
